,0,1
15119,가평 미세먼지,3
15120,군산 미세먼지 어떨까,3
15121,성남 가봐야 하는 관광지 알고싶어,2
15122,청주 놀 만 한 명소 추천 해줘,2
15123,그 때 기온 어떨까,0
15124,장흥 빵집 알려주라,1
15125,아니 이번 주 과천 황사 오니,3
15126,진천 구경 할만 한 명소 추천 해줘,2
15127,부안 스시 어디 있니,1
15128,삼성동 오늘 미세먼지 알려줘,3
15129,보성 우산 필요할까,0
15130,주변 맛있게 하는 맛집 어디 있냐,1
15131,경상남도 미세먼지 알려주세요,3
15132,광명 공기 미세먼지,3
15133,그럼 수원 갈비 맛집 알려주라,1
15134,서울 서대문구 중국집 추천해 주라,1
15135,군위 날씨 덥니,0
15136,군포 돈까스 집 알려주라,1
15137,경기도 근처 휴양지 어디 있니,2
15138,부천 우산 필요해,0
15139,잘 하는 뼈 해장국 알려줘,1
15140,영광 사찰 알고 싶다고,2
15141,금천구 소문난 알밥 식당 알려줘,1
15142,종로구 초미세먼지 심할지 알아봐줘,3
15143,용인 우산 필요할까,0
15144,안성 가기 좋은 꽃놀이 추천 해주세요,2
15145,미세먼지 안되는데,3
15146,양양 공기 심하니,3
15147,영천 우산 챙길까,0
15148,오늘 어쨋든 김포 미세먼지 알려줄래,3
15149,증평 꼭 가봐야 하는 명소 알고싶어,2
15150,내일 안동 ㅋㅋ 날씨 어때,0
15151,제주 괜찮은 아구찜 알려주라,1
15152,제주 우산 챙겨야 할까,0
15153,개봉동 여행 가는데 미세먼지 맑나요,3
15154,이번 주 상주 미세먼지 줘,3
15155,충청남도 근처 휴양지 알려줄래,2
15156,금천구 제일 맛있는 베이커리 추천해 주라,1
15157,정선 우산 챙겨야해,0
15158,일산 1월 19일 미세먼지 뭔데,3
15159,은평구 떡갈비 집 알려주세요,1
15160,일요일 음 철원 우산 가져갈까,0
15161,근처 인기 많은 식당 알려줘,1
15162,화천 맛 나게 하는 맛집 알려주세요,1
15163,괴산 구경 하기 좋은 민속촌 알려줘,2
15164,장흥 공기 미세먼지,3
15165,군산 베이커리 어디 있니,1
15166,아무튼 예천 튀김 레스토랑 알려주라,1
15167,안산 볼 만 한 호텔 알려주세요,2
15168,고령 놀 만 한 관광지 어디 있냐,2
15169,종로구 주변 벚꽃 알고싶어,2
15170,화천군 미세먼지 어때,3
15171,전라남도 근처 바닷가 추천해 줘,2
15172,해남 떡갈비 집 알려주세요,1
15173,일산 날씨 더울까,0
15174,춘천 공기상태,3
15175,철원 아하 공기 미세먼지,3
15176,논산 소문난 식당 알고싶어,1
15177,지금 남원 오존 많이 없니,3
15178,포천 들려 봐야 하는 공 원장 알려주라,2
15179,군산 횟집 추천해 주라,1
15180,그러게 광주 이번 주 눈 오려나,0
15181,강동구 제일 맛있게 하는 파스타 추천해 주라,1
15182,담양 흐리니,0
15183,서대문구 빵집 알고싶어,1
15184,의정부시 미세먼지 궁금해,3
15185,예천 마스크 필요하니,3
15186,구경 할만 한 휴식 여행지 추천해 주라,2
15187,서울 중랑 우산 필요하니,0
15188,맛좋은 샌드위치 잘하는 식당 어디니,1
15189,포천 들려야 하는 관광지 추천해 주세요,2
15190,하늘 맑을까,0
15191,김천 횟집 알려주라,1
15192,마스크 써야 하니,3
15193,꼭 들려야 하는 불꽃놀이 여행지 어디 있냐,2
15194,6월 그 때 날씨 어떨까,0
15195,서울 강남구 흐릴까,0
15196,강릉 맑을까,0
15197,진짜 꼭 들려야 하는 관광지 알려주라,2
15198,서울 동대문 미세먼지,3
15199,전라남도 근처 벚꽃 알려줘,2
15200,광진구 맛있게 하는 콩나물 국밥 어디 있냐,1
15201,일산 마스크 챙겨야 할까,3
15202,강원도 주변 계곡 알고싶어,2
15203,그러면 내일모레 양주 미세먼지 말해주라,3
15204,현재 옥천 설마 맑니,0
15205,경상북도 주변 휴양지 알려줄래,2
15206,최고 셀카 촬영 할만 한 여행지 알려주라,2
15207,경상북도 근처 바닷가 알려주라,2
15208,맛 나게 하는 떡볶이 추천해 주라,1
15209,전라남도 주변 강 알고싶어,2
15210,예산 추울까,0
15211,이천 유명한 명소 알려주세요,2
15212,호남 7월 축제 알려달라고요,2
15213,성주 갈만 한 관광지 알려줄래,2
15214,밀양 관광 할만 한 관광지 추천 해주세요,2
15215,여주시 미세먼지는,3
15216,8월 그 때 먼지 좋으려나,3
15217,울산 용산구 마스크 써야 할까,3
15218,전라북도 주변 폭포 추천해 주세요,2
15219,노원구 빵집 알려주세요,1
15220,화천 가볼만 한 관광지 추천해 주세요,2
15221,아산 덥냐,0
15222,예천 우산 챙겨야해,0
15223,그니까 오늘 금산군 공기 뭐야,3
15224,금천구 잘 하는 초밥 추천 식당 해주라,1
15225,동해 들려야 하는 꽃놀이 알려줄래,2
15226,경기도 근처 폭포 알려주세요,2
15227,김포 마스크 챙겨야 할까,3
15228,혹시 내일 금산 비오나 우산 챙길까,0
15229,양평 우산 가져가야하니,0
15230,장흥 들려 봐야 하는 명소 알려줄래,2
15231,송파구 미세먼지 어떨까 좀 알려줄래,3
15232,함안 가기 좋은 공 원장 어디 있니,2
15233,의성 들려야 하는 명소 알려주세요,2
15234,영월 공기 미세먼지,3
15235,장수 가는데 뭐 먹어볼까,1
15236,1월 3O일 날씨 정보 알려주세요,0
15237,인생 셀카 찍기 좋은 휴양지 추천해 줘,2
15238,내일 강원도 인제군 여행 가는데 미세먼지 알려줄래,3
15239,그러면 광명 비 오는지 말해 줘,0
15240,진천 빵집 어디 있니,1
15241,당진 먼지 공기,3
15242,단풍놀이 공연 갈래,2
15243,시흥 갈비 집 알려주라,1
15244,거제 흐리니,0
15245,진도 낙지 볶음 먹거리 좋으려나,1
15246,청송 우동 맛집 알고싶어,1
15247,그럼 영월 햄버거 식당 어디 있니,1
15248,방배동 가려는데 오늘 미세먼지 알려줘,3
15249,화요일 경기 광주 미세먼지 알려줘,3
15250,경상북도 주변 바다 추천해 줘,2
15251,춘천 현재 천둥 치나,0
15252,미세먼지 말해줄래,3
15253,아 청양 백반 알려주세요,1
15254,아니 수원 비 올지 알 수 있을까,0
15255,놀기 좋은 드라이브 여행지 추천해 주라,2
15256,장흥 유명한 명소 어디 있냐,2
15257,홍천 볼 만 한 국제 공원 알고싶어,2
15258,그니까 용산 비 오는지 알려주세요,0
15259,서울 동대문구 치킨 맛집 알려줄래,1
15260,제주도 주변 휴양지 알려줄래,2
15261,수원 인기 많은 비빔냉면 추천해 주세요,1
15262,사진 찍을만한 휴양지 어디 있냐,2
15263,정읍 우산 필요하냐,0
15264,강원도 근처 경치 추천해 줘,2
15265,혹시 의령 참치찌개 먹거리 안 맛있겠지,1
15266,부산 서대문구 뷔페 추천해 주라,1
15267,이번 주 강릉 맑아,3
15268,아름다운 셀카 촬영 할만 한 휴양지 어디 있니,2
15269,김포 공기 말해 주세요,3
15270,정선 미세먼지 어떨까,3
15271,서울 동대문구 피자 맛집 추천해 줘,1
15272,진주 맑니,0
15273,아 울산 이번 주 미세먼지 어때,3
15274,수제비 요리 먹을까,1
15275,음성 눈 오냐,0
15276,목포 그면 미세먼지,3
15277,관악구 떡갈비 집 알려줄래,1
15278,영광 곱창 맛집 알려줘,1
15279,전라북도 주변 강 추천해 주세요,2
15280,충주 먼지 심할지 알 수 있을까,3
15281,내일 서울 노원 그니까 날씨 말해줘,0
15282,속초 그럼 공기 좋니,3
15283,제일 맛있게 하는 보신탕 알려주세요,1
15284,청주 가는데 모레 미세먼지 어때,3
15285,서울 동작구 매운탕 어디 있니,1
15286,내일 종로구 ㅋ 날씨 그래서,0
15287,장성 비오니,0
15288,물놀이 하고 싶은데 현남면 갈만한 데 있어,2
15289,용산구 라멘 집 알려줄래,1
15290,홍천 미세먼지,3
15291,무안 볼 만 한 명소 알려줘,2
15292,공기 미세먼지,3
15293,양구 공기 미세먼지,3
15294,속초 더울까,0
15295,그럼 등반 하러 가기 좋은 휴양지 추천해 주세요,2
15296,울릉 춥냐,0
15297,갈법한 외서면 1월 축제 보여줘,2
15298,군산 꽃구경 원해요,2
15299,진도 날씨 맑을까,0
15300,구리시 미세먼지 어때,3
15301,밀양 비 오는지 알려줄 수 있니,0
15302,양산 눈 오냐,0
15303,고령 날씨 맑냐,0
15304,송파구 라멘 집 추천 해줘,1
15305,경기도 근처 단풍 추천해 주세요,2
15306,강릉 갈비 맛집 추천해 주라,1
15307,추억 사진 찍기 좋은 휴양지 알려줘,2
15308,여수 날씨 흐리냐,0
15309,양평 그럼 마스크 필요하냐,3
15310,모레 사실 평창 공기 말해줘,3
15311,수제 파스타 요리 궁금해,1
15312,최고 사진 찍기 좋은 휴양지 알고싶어,2
15313,구로구 닭꼬치 집 추천 해줘,1
15314,강원도 주변 갯벌 알려주라,2
15315,의정부 삼겹살 집 알려줘,1
15316,이번 주 금암동 날씨 어떨지 알려주겠니,0
15317,진천군 미세먼지 궁금해,3
15318,전라북도 주변 해변 알고싶어,2
15319,양구 미세먼지 심할지 말해 주세요,3
15320,음성 더울까,0
15321,삼척 비 오는지 알려주라,0
15322,완산구 지금 미세먼지 심해진다네,3
15323,김천 여행 갈 건데 아이스크림 레스토랑 알려주세요,1
15324,진도 치킨 맛집 추천해 주라,1
15325,영등포 스모크 궁금해,3
15326,온도 알려줘,0
15327,노원구 소문난 튀김 알려주라,1
15328,함평 샐러드 바 어디 있니,1
15329,가볼만 한 낚시 여행지 추천해 주라,2
15330,라면 음식점 어디,1
15331,통영 가까운 관광지 추천해 줘,2
15332,충청도 근처 여행지 알려주라,2
15333,포천 갈만 한 관광지 추천해 줘,2
15334,이번 주 인천 미세먼지 황사 오니,3
15335,나 청주 유명한 관광지 알려주라,2
15336,전라도 주변 꽃 어디 있냐,2
15337,서울 서초구 우산 가져가야하니,0
15338,논산 우산 쓸까,0
15339,경산 그러면 우산 써야 할까,0
15340,내일 마포구 ㅋ 날씨,0
15341,포천 먼지 어떻게 돼,3
15342,야 홍천 꼭 들려야 하는 리조트 어디 있냐,2
15343,지금 날씨 어떤데,0
15344,산청 맑을까,0
15345,서울 마포구 잔치국수 추천 해주라,1
15346,서울 도봉 마스크 필요할까,3
15347,진천 마스크 써야하니,3
15348,서울 양천구 베이커리 알려줘,1
15349,포항 날씨 좋니,0
15350,부여 미세먼지,3
15351,거제 공기상태,3
15352,동두천 가기 좋은 관광지 추천 해줘,2
15353,헉 혹시 미세먼지,3
15354,신사동 잘하는 곳 궁금해요,1
15355,아 아하 화요일 마포구 미세먼지 알려줘,3
15356,구미 비 올까,0
15357,제천 그럼 날씨 어떠냐,0
15358,담양 미세먼지,3
15359,충청도 근처 계곡 알려주라,2
15360,성주 떡갈비 맛집 알려줘,1
15361,이번 주 서울 눈 오니,0
15362,중식 푸드 먹을까,1
15363,임실 족발 무한리필 먹을까,1
15364,영암 가까운 명소 알려줄래,2
15365,관광지 주변 폭포 추천해 주라,2
15366,양산 가기 좋은 민속촌 추천 해줘,2
15367,양양 참치전 맛집 없을까,1
15368,강릉 미세먼지 어떤지 말해 줄 수 있니,3
15369,인생 셀카 찍을만한 휴양지 어디 있니,2
15370,경상도 주변 여행지 추천해 주라,2
15371,그리고 부산 이번 주 미세먼지 맑은지 알려줄래,3
15372,국밥집 어디,1
15373,장흥 미세먼지 알 수 있을까,3
15374,내일 아마 울진 가거든 어디 좋니,2
15375,소문난 짬뽕 추천해 주세요,1
15376,강동구 인기 있는 덮 밥 알려줄래,1
15377,아름다운 사진 찍을만한 휴양지 알려줄래,2
15378,화요일 북구 미세먼지 어때,3
15379,갈비탕 맛집 어디지,1
15380,전라남도 눈 오는지 알려주라,0
15381,경상남도 근처 바다 추천해 주세요,2
15382,경북 영월 수요일 날씨 알려줘,0
15383,그러면 오늘 횡성군 미세먼지 알려줘,3
15384,경상도 근처 폭포 어디 있냐,2
15385,서울 마포구 날씨 흐리냐,0
15386,경기도 주변 바다 알고싶어,2
15387,부산 광진구 돈까스 집 알고싶어,1
15388,중구 제일 맛있게 하는 라면 어디 있니,1
15389,부산 중랑구 미세먼지,3
15390,강원도 미세먼지 심할지 말해 줘봐,3
15391,아니 이번 주 속초 공기 미세먼지,3
15392,이태원 마스크 써야하나,3
15393,양천구 돈까스 집 알려주라,1
15394,남원 인기 있는 삼겹살 집 알려줘,1
15395,강북구 괜찮게 하는 김치 어디 있냐,1
15396,충청북도 주변 갈대 어디 있니,2
15397,안성 우산 필요해,0
15398,고령 미세먼지,3
15399,미세먼지 정말,3
15400,부산 은평구 갈비 맛집 알려주라,1
15401,안동 들려야 하는 분수 대 알고싶어,2
15402,서울 근처 단풍 알려줘,2
15403,강릉 심하니,3
15404,평창 흐리니,0
15405,공기 미세먼지 좋니,3
15406,구리 심하려나,3
15407,구로구 인기 있는 우동 집 알고싶어,1
15408,ㅋㅋ 광명 미세먼지,3
15409,홍성 우산 필요할까,0
15410,광주 강서구 미세먼지,3
15411,군위 춥니,0
15412,화천 곱창 맛집 어디 있니,1
15413,음성 고깃집 추천해 주라,1
15414,아니 서산 과자 맛집 어디 있니,1
15415,비빔냉면 식당 추천해줘,1
15416,전라도 근처 휴양지 어디 있니,2
15417,하동 마스크 써야 할까,3
15418,부평구 가려는데 미세먼지 알려줘,3
15419,송파구 소문난 중국집 추천 해주라,1
15420,공주 돈까스 집 어디 있냐,1
15421,서울 서대문 미세먼지 어떨까,3
15422,전라북도 근처 계곡 추천해 주세요,2
15423,서울 강서구 분식집 추천해 줘,1
15424,혹시 먼지 알려줘,3
15425,강남 하늘 미세먼지,3
15426,곡성 관광 할만 한 조각상 어디 있니,2
15427,양주 마스크 챙길까,3
15428,연천 날씨 맑냐,0
15429,아산 날씨 맑냐,0
15430,완주 가는데 날씨 어때,0
15431,울진군 미세먼지 어때,3
15432,햄버거 무한리필 알려줘,1
15433,야 춘천 돼지 갈비 맛집 알려줄래,1
15434,서울 강서구 추울까,0
15435,하남 베이커리 알려줄래,1
15436,모레 서초 미세먼지 그러면 알려줘,3
15437,계룡 중국집 알려주라,1
15438,인기 있는 백반 추천해 줘,1
15439,경산 미세먼지,3
15440,가평 돌솥 비빔밥 추천,1
15441,괴산 가봐야 하는 관광지 추천 해주세요,2
15442,인제 우산 필요하니,0
15443,종로구 눈 올지 알려줘,0
15444,오늘 함안군 미세먼지 어때,3
15445,광진구 샐러드 바 알고싶어,1
15446,서울 강남구 마스크 쓸까,3
15447,최고 사진 찍기 좋은 휴양지 알려주세요,2
15448,주변 유명한 맛집 추천해 줘,1
15449,그니까 충남 금산 공기 말해줄래,3
15450,아산 맑을까,0
15451,광주 미세먼지 마스크 쓸까,3
15452,횡성 괜찮은 식당 추천해 줘,1
15453,내일 옥천 우산 필요할까,0
15454,주변 인기 많은 식당 알려주라,1
15455,가평 미세먼지,3
15456,아니 먼지 정보 알려주세요,3
15457,은평구 주변 휴양지 어디 있냐,2
15458,안동 덥니,0
15459,사천 날씨 춥니,0
15460,합천 비오냐,0
15461,경상북도 근처 폭포 알려줄래,2
15462,주변 괜찮은 맛집 알려줘,1
15463,전라북도 주변 바닷가 알려주라,2
15464,울릉 베이컨 맛집 정보 알려주세요,1
15465,성주 비오냐,0
15466,내일 부산 우산 써야해,0
15467,경상도 주변 바다 알고싶어,2
15468,평창 베이커리 추천해 주라,1
15469,그러면 부산시 용산구 미세먼지 알려줘,3
15470,충청남도 주변 강 알려주라,2
15471,화성 날씨 어때,0
15472,서울 은평구 갈비 맛집 알려주세요,1
15473,김해 우산 필요할까,0
15474,구경 할만 한 쇼핑 휴양지 알려주세요,2
15475,부천 우산 쓸까,0
15476,온도 알려줬으면 졸겠어,0
15477,전라북도 주변 갈대 알려줄래,2
15478,화요일 금천구 미세먼지 알려줄래,3
15479,강원도 근처 산책로 알려주세요,2
15480,안동 마스크 필요해,3
15481,오후 안동 마스크 쓸까,3
15482,여기 오늘 화성 미세먼지 말해주라,3
15483,강릉 그럼 마스크 챙길까,3
15484,남해 떡갈비 맛집 어디 있니,1
15485,놀기 좋은 선탠 여행지 추천해 주세요,2
15486,예산 날씨 춥냐,0
15487,오늘 울릉도 날씨 뭐야,0
15488,고흥 날씨 흐릴까,0
15489,그러면 공주 콩나물 국밥 식당 알려주라,1
15490,전라도 근처 휴양지 추천해 주라,2
